NodeId,Degree,Closeness,Betweennes,EigenVector,NetworkConstraint,ClusteringCoefficient,PageRank,HubScore,AuthorityScore
100004148526062,31.000000,0.279530,3704.439625,0.029968,0.048440,0.309677,0.000446,0.029968,0.029968
100003664652599,51.000000,0.284693,2455.511171,0.063034,0.036308,0.449412,0.000621,0.063034,0.063034
100003667915214,52.000000,0.289577,10461.097479,0.051657,0.034978,0.370287,0.000706,0.051656,0.051656
100004768621697,7.000000,0.244634,522.072484,0.002288,0.193335,0.238095,0.000174,0.002288,0.002288
1385962071,72.000000,0.298356,5812.190152,0.080445,0.026724,0.334898,0.000871,0.080445,0.080445
100003004459636,43.000000,0.280944,1117.705581,0.057672,0.039695,0.475083,0.000517,0.057672,0.057672
100000012990467,20.000000,0.267664,1410.342473,0.019041,0.063564,0.273684,0.000303,0.019041,0.019041
100009326985778,1.000000,0.205660,0.000000,0.000054,1.030273,0.000000,0.000065,0.000054,0.000054
1833289633,33.000000,0.266967,6230.658083,0.008737,0.057009,0.272727,0.000551,0.008737,0.008737
100001600884603,2.000000,0.202015,0.000000,0.000076,0.683253,1.000000,0.000089,0.000076,0.000076
100004689400290,5.000000,0.244544,1620.197008,0.002998,0.263145,0.200000,0.000139,0.002998,0.002998
100001602355246,39.000000,0.277755,15417.952491,0.042196,0.041514,0.350877,0.000562,0.042196,0.042196
100000432825365,19.000000,0.259587,1915.196319,0.006162,0.110301,0.397661,0.000345,0.006162,0.006162
100008505935044,57.000000,0.285485,2277.818733,0.073827,0.040323,0.580827,0.000650,0.073827,0.073827
1248538669,54.000000,0.287021,5287.672549,0.036902,0.035920,0.259259,0.000700,0.036902,0.036902
222307228,58.000000,0.288980,3880.024207,0.066502,0.033050,0.417423,0.000707,0.066501,0.066501
100001604090380,9.000000,0.231712,863.482314,0.000773,0.139518,0.194444,0.000226,0.000773,0.000773
100003319483480,32.000000,0.256837,2072.433732,0.009501,0.076404,0.500000,0.000485,0.009501,0.009501
100004642304421,4.000000,0.210315,199.734399,0.000125,0.291697,0.000000,0.000153,0.000125,0.000125
100001606830407,21.000000,0.261702,33012.792760,0.011847,0.093992,0.261905,0.000482,0.011847,0.011847
1059620300,55.000000,0.279062,2324.372865,0.068516,0.042304,0.591246,0.000624,0.068517,0.068517
100001608470994,7.000000,0.243384,13443.323557,0.003175,0.165563,0.095238,0.000251,0.003175,0.003175
100002576687676,6.000000,0.238914,808.916693,0.001857,0.183078,0.000000,0.000177,0.001857,0.001857
100001624264129,25.000000,0.258055,931.298675,0.013188,0.070438,0.340000,0.000362,0.013188,0.013188
100003601020010,16.000000,0.254073,3278.139442,0.004276,0.072665,0.050000,0.000321,0.004276,0.004276
1681391509,10.000000,0.255093,150.593620,0.007262,0.120569,0.244444,0.000173,0.007262,0.007262
100001630547422,17.000000,0.226113,66.571850,0.000283,0.168202,0.875000,0.000350,0.000283,0.000283
100004180260056,27.000000,0.261317,12136.029065,0.004726,0.079189,0.350427,0.000494,0.004726,0.004726
100010440482909,21.000000,0.233640,1595.734540,0.000376,0.129668,0.609524,0.000428,0.000376,0.000376
100001612043797,22.000000,0.234544,1920.486857,0.000984,0.114251,0.653680,0.000436,0.000984,0.000984
100000563536988,22.000000,0.241117,5112.845381,0.001015,0.090741,0.445887,0.000440,0.001015,0.001015
100001684970017,35.000000,0.272532,1745.165644,0.037194,0.052756,0.426891,0.000445,0.037195,0.037195
100006500795001,84.000000,0.298289,14136.074928,0.085298,0.022859,0.257028,0.001016,0.085298,0.085298
1814796085,55.000000,0.276201,3076.164433,0.060541,0.039459,0.453872,0.000661,0.060542,0.060542
100001689964343,11.000000,0.235247,2842.230032,0.000594,0.174608,0.490909,0.000280,0.000594,0.000594
100003823829091,1.000000,0.190459,0.000000,0.000010,1.082645,0.000000,0.000069,0.000010,0.000010
100005469035738,9.000000,0.239601,141.230443,0.001159,0.209828,0.611111,0.000204,0.001159,0.001159
1604692352,19.000000,0.267852,3127.071953,0.004531,0.103664,0.274854,0.000363,0.004531,0.004531
100001705533473,21.000000,0.231752,2900.550753,0.000291,0.114290,0.500000,0.000414,0.000291,0.000291
100005731751255,17.000000,0.229340,1057.096102,0.000286,0.146662,0.713235,0.000348,0.000286,0.000286
100001730319332,6.000000,0.206504,7658.257871,0.000046,0.202701,0.066667,0.000309,0.000046,0.000046
100006802668469,6.000000,0.202337,15960.089241,0.000017,0.190215,0.000000,0.000414,0.000017,0.000017
100001732655471,11.000000,0.230271,3699.004222,0.000395,0.140730,0.181818,0.000341,0.000395,0.000395
100002214463749,20.000000,0.276430,5324.687262,0.008374,0.103291,0.463158,0.000359,0.008374,0.008374
100001740860259,40.000000,0.276087,8491.752993,0.029937,0.039172,0.187179,0.000605,0.029937,0.029937
1195431348,17.000000,0.262552,1982.022159,0.011696,0.071143,0.183824,0.000263,0.011696,0.011696
1765860313,24.000000,0.267717,3811.587450,0.003711,0.095940,0.590580,0.000409,0.003711,0.003711
100004561360290,4.000000,0.231631,0.000000,0.001179,0.409942,1.000000,0.000141,0.001179,0.001179
100001756802354,14.000000,0.262914,1516.469351,0.007031,0.106029,0.428571,0.000253,0.007031,0.007031
100003111869179,30.000000,0.263798,3430.599475,0.015257,0.063807,0.377011,0.000487,0.015257,0.015257
100001764347201,21.000000,0.255778,11127.855783,0.002674,0.098432,0.333333,0.000486,0.002674,0.002674
100000727421012,5.000000,0.223742,6626.795744,0.000251,0.226512,0.100000,0.000191,0.000251,0.000251
100003740280014,32.000000,0.271174,19183.510157,0.015959,0.057750,0.219758,0.000583,0.015959,0.015959
100007413671798,33.000000,0.279648,40453.421324,0.011231,0.061887,0.196970,0.000706,0.011231,0.011231
100001765054939,13.000000,0.230192,1548.719340,0.000261,0.105086,0.153846,0.000308,0.000261,0.000261
100001904964401,23.000000,0.248278,4086.829043,0.001756,0.073795,0.233202,0.000450,0.001756,0.001756
100001767252724,33.000000,0.273623,26679.661900,0.021732,0.050881,0.301136,0.000513,0.021732,0.021732
100001845305499,20.000000,0.259083,8281.825520,0.007674,0.082872,0.363158,0.000390,0.007674,0.007674
100002652049883,50.000000,0.281537,6079.815868,0.052734,0.041891,0.500408,0.000635,0.052735,0.052735
1176069015,26.000000,0.263251,1268.073450,0.018530,0.075424,0.446154,0.000395,0.018530,0.018530
1227667384,26.000000,0.268175,5265.411378,0.010873,0.078103,0.421538,0.000435,0.010873,0.010873
100006844992596,23.000000,0.241993,1113.929581,0.000971,0.115457,0.644269,0.000411,0.000970,0.000970
100001773067984,14.000000,0.247563,29821.222599,0.001808,0.101727,0.120879,0.000460,0.001808,0.001808
100005639313823,9.000000,0.263096,20869.249678,0.002521,0.156496,0.222222,0.000278,0.002521,0.002521
100001780038013,17.000000,0.249906,1245.898518,0.003590,0.109813,0.389706,0.000316,0.003590,0.003590
100003057767627,18.000000,0.250282,942.277062,0.003524,0.106268,0.359477,0.000326,0.003524,0.003524
100003227608319,9.000000,0.232317,125.636501,0.000525,0.211860,0.777778,0.000200,0.000525,0.000525
100001789977729,3.000000,0.239730,3.286957,0.002270,0.389843,0.666667,0.000087,0.002270,0.002270
100004159952111,24.000000,0.271727,21429.244011,0.014362,0.047734,0.094203,0.000481,0.014362,0.014362
100001797728466,46.000000,0.277552,11344.089009,0.007767,0.054962,0.328502,0.000749,0.007767,0.007767
100001955886744,17.000000,0.252748,2634.692891,0.003220,0.123260,0.764706,0.000321,0.003220,0.003220
100003848482295,29.000000,0.251556,2710.772521,0.002719,0.085280,0.502463,0.000502,0.002719,0.002719
100001807287486,7.000000,0.230829,923.769229,0.000378,0.242180,0.476190,0.000236,0.000378,0.000378
100001413071368,24.000000,0.255191,29537.113398,0.005988,0.089908,0.597826,0.000421,0.005988,0.005988
100006008469839,16.000000,0.246602,561.772434,0.004910,0.112625,0.658333,0.000268,0.004910,0.004910
680304335,12.000000,0.243539,10886.390099,0.001952,0.139773,0.227273,0.000326,0.001952,0.001952
100001816202167,19.000000,0.240119,2827.749017,0.001755,0.134674,0.549708,0.000383,0.001755,0.001755
100001826386286,13.000000,0.218948,7135.985707,0.000275,0.129275,0.205128,0.000397,0.000275,0.000275
100003875246200,7.000000,0.194771,5413.917667,0.000035,0.175871,0.142857,0.000330,0.000035,0.000035
100004218512904,13.000000,0.233150,7657.868036,0.000848,0.129538,0.474359,0.000337,0.000848,0.000848
100001852204750,25.000000,0.252772,1823.186536,0.005131,0.075755,0.293333,0.000423,0.005131,0.005131
1825575043,11.000000,0.245535,1411.979747,0.002193,0.121335,0.200000,0.000251,0.002193,0.002193
100001834525197,3.000000,0.209308,2666.000000,0.000108,0.366925,0.333333,0.000162,0.000108,0.000108
100000295395629,31.000000,0.263251,17821.835617,0.004847,0.065891,0.339785,0.000582,0.004847,0.004847
100004864904691,1.000000,0.173092,0.000000,0.000002,1.222222,0.000000,0.000094,0.000002,0.000002
100001844938817,8.000000,0.184631,15693.870032,0.000005,0.171398,0.071429,0.000626,0.000005,0.000005
100003680483156,10.000000,0.224155,28181.277242,0.000325,0.167841,0.244444,0.000415,0.000325,0.000325
100004743992050,1.000000,0.155865,0.000000,0.000000,1.109375,0.000000,0.000114,0.000000,0.000000
100005314569480,1.000000,0.155865,0.000000,0.000000,1.109375,0.000000,0.000114,0.000000,0.000000
100008568993953,3.000000,0.155901,5331.000000,0.000000,0.345486,0.000000,0.000378,0.000000,0.000000
100001857643410,5.000000,0.230033,66.552765,0.001190,0.242598,0.300000,0.000132,0.001190,0.001190
100000464590612,14.000000,0.257582,14848.866209,0.006863,0.082767,0.109890,0.000374,0.006863,0.006863
100001862757942,24.000000,0.255582,7308.170680,0.004540,0.080280,0.257246,0.000498,0.004540,0.004540
100004238407549,20.000000,0.269204,11399.611539,0.005805,0.106218,0.389474,0.000414,0.005805,0.005805
1677548420,14.000000,0.241751,1439.720769,0.001224,0.148982,0.538462,0.000288,0.001224,0.001224
100001866763195,7.000000,0.231510,636.553879,0.000331,0.172117,0.142857,0.000179,0.000331,0.000331
100000264257468,14.000000,0.258330,5628.986036,0.002637,0.133418,0.373626,0.000325,0.002637,0.002637
100001063953445,5.000000,0.229183,897.173913,0.001513,0.217486,0.000000,0.000153,0.001513,0.001513
100000216893324,88.000000,0.299025,31652.690322,0.090377,0.026236,0.332811,0.001098,0.090377,0.090377
100004250794492,82.000000,0.296202,21475.281732,0.087228,0.024647,0.287865,0.001041,0.087228,0.087228
100004329945138,86.000000,0.294403,4346.250731,0.109193,0.029272,0.446785,0.000966,0.109193,0.109193
100004623702279,13.000000,0.247334,1279.546510,0.003289,0.177263,0.564103,0.000311,0.003289,0.003289
1811784722,49.000000,0.276976,2298.368048,0.060141,0.046803,0.647959,0.000563,0.060141,0.060141
100001876973786,13.000000,0.228417,93.726676,0.000695,0.204057,0.858974,0.000287,0.000695,0.000695
100000496816966,40.000000,0.277350,26446.842323,0.015806,0.056304,0.206410,0.000718,0.015806,0.015806
1831074054,18.000000,0.237701,980.118441,0.002632,0.148543,0.627451,0.000363,0.002632,0.002632
100001877388991,22.000000,0.237595,13660.138125,0.000701,0.120720,0.536797,0.000507,0.000701,0.000701
100001881576476,2.000000,0.161911,2664.000000,0.000000,0.609977,0.000000,0.000244,0.000000,0.000000
100004293093822,7.000000,0.193121,26809.695374,0.000021,0.173657,0.000000,0.000705,0.000021,0.000021
100000301954963,12.000000,0.225615,1510.457902,0.000406,0.227491,0.818182,0.000316,0.000406,0.000406
1581844643,149.000000,0.315621,50305.179735,0.139625,0.016265,0.208235,0.001838,0.139625,0.139625
100001897241027,21.000000,0.269041,1701.439326,0.018036,0.065298,0.290476,0.000313,0.018036,0.018036
100002624136136,69.000000,0.296004,15399.392983,0.057909,0.026116,0.219949,0.000907,0.057909,0.057909
100001897509099,9.000000,0.210265,619.340156,0.000150,0.236523,0.500000,0.000279,0.000150,0.000150
100003220260606,8.000000,0.209242,58.312689,0.000150,0.275869,0.642857,0.000239,0.000150,0.000150
1096837673,2.000000,0.195456,209.510919,0.000016,0.534674,0.000000,0.000096,0.000016,0.000016
100001901122459,13.000000,0.243873,656.120905,0.001303,0.140737,0.500000,0.000268,0.001303,0.001303
100000001675187,14.000000,0.240639,1077.069035,0.001254,0.178855,0.780220,0.000305,0.001254,0.001254
100003138487614,59.000000,0.292659,48725.952367,0.039932,0.033143,0.183518,0.000918,0.039932,0.039932
100004769010784,15.000000,0.240661,2426.216456,0.001271,0.177181,0.742857,0.000322,0.001271,0.001271
100001917831092,54.000000,0.294892,22950.242433,0.046640,0.028685,0.220825,0.000747,0.046639,0.046639
100002611340024,36.000000,0.274977,3846.652073,0.020925,0.048206,0.265079,0.000519,0.020925,0.020925
100001940356115,5.000000,0.231510,856.636187,0.001386,0.263261,0.200000,0.000164,0.001386,0.001386
100003202393786,6.000000,0.230669,272.033341,0.000469,0.241968,0.333333,0.000170,0.000469,0.000469
100001945237779,26.000000,0.247173,5834.398975,0.000819,0.075974,0.332308,0.000495,0.000819,0.000819
100000325188550,28.000000,0.234462,7225.276076,0.000565,0.093168,0.447090,0.000585,0.000565,0.000565
100004552541461,24.000000,0.228261,219.424302,0.000520,0.124589,0.768116,0.000455,0.000520,0.000520
100002005505982,16.000000,0.237722,556.149231,0.000985,0.137994,0.708333,0.000297,0.000985,0.000985
100002022228629,3.000000,0.158129,20.605517,0.000000,0.531068,0.333333,0.000230,0.000000,0.000000
100000277688993,11.000000,0.187777,11389.959661,0.000007,0.192479,0.163636,0.000707,0.000007,0.000007
100001855402100,3.000000,0.172476,242.272976,0.000001,0.540546,0.666667,0.000219,0.000001,0.000001
729849433,63.000000,0.295775,9534.024996,0.062596,0.027521,0.299027,0.000802,0.062596,0.062596
100002075353501,23.000000,0.246488,625.070200,0.001939,0.112991,0.656126,0.000389,0.001939,0.001939
100004280224657,88.000000,0.296004,11499.280923,0.101564,0.027069,0.382445,0.001010,0.101565,0.101565
1033165498,113.000000,0.308074,46379.150531,0.099119,0.018867,0.206384,0.001454,0.099118,0.099118
100002127818372,17.000000,0.231732,8854.763989,0.000527,0.135197,0.419118,0.000485,0.000527,0.000527
100001293032973,13.000000,0.224874,244.546878,0.000213,0.193914,0.615385,0.000323,0.000213,0.000213
100005855795137,6.000000,0.207581,1.616333,0.000079,0.311791,0.933333,0.000173,0.000079,0.000079
100002178086790,3.000000,0.239881,0.000000,0.002909,0.362231,1.000000,0.000081,0.002909,0.002909
100002202985197,15.000000,0.238317,5038.780752,0.001663,0.178313,0.628571,0.000369,0.001663,0.001663
100003166176217,16.000000,0.250423,11098.452758,0.001845,0.160084,0.533333,0.000385,0.001845,0.001845
100001667152662,15.000000,0.244949,492.401020,0.003124,0.131912,0.571429,0.000272,0.003124,0.003124
100002218404912,8.000000,0.231772,1529.724315,0.000796,0.228909,0.500000,0.000212,0.000796,0.000796
100004929369761,50.000000,0.257731,27627.586201,0.004543,0.055800,0.256327,0.000994,0.004543,0.004543
100002248163717,50.000000,0.286282,22945.733877,0.024288,0.035072,0.186122,0.000781,0.024288,0.024288
100000458780783,22.000000,0.251628,24750.880666,0.002372,0.083476,0.341991,0.000433,0.002372,0.002372
100003154129898,18.000000,0.247816,2515.205900,0.001778,0.113492,0.431373,0.000391,0.001778,0.001778
100005510438907,35.000000,0.269612,5608.603191,0.007628,0.055259,0.302521,0.000562,0.007628,0.007628
100005768762467,36.000000,0.283965,6262.095393,0.040463,0.042052,0.390476,0.000488,0.040463,0.040463
1702116953,26.000000,0.251272,8931.092748,0.001825,0.068993,0.227692,0.000569,0.001825,0.001825
100002284759031,14.000000,0.242146,576.339779,0.001686,0.135277,0.450549,0.000279,0.001686,0.001686
100002735812026,13.000000,0.243450,483.863040,0.002846,0.126628,0.435897,0.000258,0.002846,0.002846
100002299771086,3.000000,0.241751,83.431220,0.002816,0.343568,0.000000,0.000090,0.002816,0.002816
100001290694915,19.000000,0.261907,25032.637113,0.006935,0.105430,0.374269,0.000402,0.006935,0.006935
100002341965664,37.000000,0.255118,10495.580518,0.002613,0.065619,0.325826,0.000658,0.002613,0.002613
100000494173368,14.000000,0.228790,982.923006,0.000274,0.135687,0.560440,0.000291,0.000274,0.000274
100005733010152,38.000000,0.247494,7427.999734,0.002293,0.075601,0.408250,0.000734,0.002293,0.002293
100006983980704,24.000000,0.228359,978.564019,0.000523,0.111789,0.579710,0.000487,0.000523,0.000523
100002364692743,19.000000,0.223517,470.004651,0.000188,0.145655,0.514620,0.000440,0.000188,0.000188
100000179136753,12.000000,0.224325,831.381841,0.000286,0.143603,0.242424,0.000331,0.000286,0.000286
100002394387749,11.000000,0.219199,279.146774,0.000222,0.225296,0.709091,0.000304,0.000222,0.000222
100008469402611,13.000000,0.218696,119.813544,0.000228,0.220060,0.705128,0.000365,0.000228,0.000228
100002437866471,23.000000,0.271064,7111.909807,0.005899,0.072754,0.225296,0.000439,0.005899,0.005899
100003093273575,34.000000,0.279648,12518.791468,0.018306,0.043596,0.174688,0.000552,0.018306,0.018306
611554305,15.000000,0.254485,654.309519,0.004434,0.125068,0.476190,0.000277,0.004434,0.004434
100002466156173,3.000000,0.198556,7898.950929,0.000044,0.413580,0.000000,0.000306,0.000044,0.000044
100002324580288,2.000000,0.166708,73.279556,0.000001,0.618056,0.000000,0.000226,0.000001,0.000001
100003158531823,3.000000,0.247494,10544.391189,0.002700,0.362794,0.000000,0.000160,0.002700,0.002700
100002496563234,18.000000,0.263407,6839.069206,0.003216,0.133695,0.431373,0.000401,0.003216,0.003216
100001461222287,10.000000,0.227405,809.633803,0.000469,0.196692,0.577778,0.000255,0.000469,0.000469
100001887495635,10.000000,0.228124,29.292695,0.000735,0.225325,0.822222,0.000235,0.000735,0.000735
100006212160603,11.000000,0.228496,556.961706,0.000533,0.197293,0.527273,0.000293,0.000533,0.000533
100001790979765,32.000000,0.266380,2801.376069,0.014491,0.064826,0.342742,0.000501,0.014491,0.014491
100003151310212,7.000000,0.245761,776.635685,0.002512,0.186285,0.190476,0.000178,0.002512,0.002512
1082597426,14.000000,0.256368,790.702086,0.010691,0.111407,0.659341,0.000235,0.010691,0.010691
100002624644137,22.000000,0.244814,2877.345547,0.001053,0.078682,0.220779,0.000467,0.001053,0.001053
100005266752266,15.000000,0.246306,1007.605902,0.001329,0.099094,0.219048,0.000305,0.001329,0.001329
100002628961873,20.000000,0.254728,1949.046483,0.005178,0.084426,0.326316,0.000365,0.005178,0.005178
100002635088362,27.000000,0.259764,441.855444,0.008428,0.089383,0.535613,0.000403,0.008428,0.008428
100003808687987,46.000000,0.285363,8100.261033,0.020591,0.038451,0.228019,0.000630,0.020591,0.020591
100000451396629,43.000000,0.280235,6226.857665,0.045216,0.041595,0.413068,0.000555,0.045216,0.045216
774917569,72.000000,0.285393,2586.106048,0.088844,0.034343,0.494131,0.000809,0.088845,0.088845
100002653686149,28.000000,0.265188,3184.418618,0.003917,0.102630,0.600529,0.000464,0.003917,0.003917
100002829000126,22.000000,0.238402,256.871413,0.001624,0.130350,0.809524,0.000374,0.001624,0.001624
100002693538427,4.000000,0.170415,7169.706182,0.000001,0.273889,0.000000,0.000405,0.000001,0.000001
100005602151963,5.000000,0.201405,10141.564037,0.000081,0.323290,0.300000,0.000311,0.000081,0.000081
100002739468586,3.000000,0.195628,3771.787438,0.000023,0.394290,0.000000,0.000208,0.000023,0.000023
100006664574212,4.000000,0.230033,4189.892376,0.001242,0.273237,0.000000,0.000153,0.001242,0.001242
100002770283570,8.000000,0.227735,346.518286,0.000351,0.230256,0.678571,0.000196,0.000351,0.000351
100003916302718,14.000000,0.241927,5909.956665,0.001787,0.153447,0.329670,0.000376,0.001787,0.001787
100003822340952,4.000000,0.190964,10242.918675,0.000009,0.287344,0.000000,0.000282,0.000009,0.000009
100002791774915,23.000000,0.239623,2895.962506,0.000537,0.104634,0.525692,0.000441,0.000537,0.000537
1174549370,10.000000,0.246556,1243.105497,0.002834,0.112595,0.088889,0.000191,0.002834,0.002834
100002799800791,3.000000,0.206105,1350.035354,0.000054,0.378278,0.000000,0.000168,0.000054,0.000054
100003899710187,6.000000,0.219687,6854.057778,0.000291,0.185513,0.000000,0.000309,0.000291,0.000291
100002816788821,2.000000,0.164143,2666.000000,0.000000,0.546875,0.000000,0.000323,0.000000,0.000000
100011413691419,4.000000,0.196334,10657.000000,0.000012,0.277344,0.000000,0.000553,0.000012,0.000012
100002825192315,10.000000,0.217129,550.509307,0.000157,0.239638,0.577778,0.000307,0.000157,0.000157
100000224294611,14.000000,0.233089,5421.560225,0.000928,0.138286,0.263736,0.000359,0.000928,0.000928
1803940962,12.000000,0.218160,4269.684883,0.000179,0.201692,0.393939,0.000372,0.000179,0.000179
100002835470648,1.000000,0.172566,0.000000,0.000002,1.122449,0.000000,0.000100,0.000002,0.000002
100005163465849,7.000000,0.208539,4459.684543,0.000096,0.220093,0.190476,0.000427,0.000096,0.000096
100002868591571,3.000000,0.240769,7037.321006,0.001394,0.373023,0.000000,0.000169,0.001394,0.001394
100002959582323,5.000000,0.217182,253.761141,0.000224,0.284494,0.200000,0.000207,0.000224,0.000224
100002890964700,9.000000,0.225654,264.117717,0.000456,0.191239,0.750000,0.000222,0.000456,0.000456
100002893014064,3.000000,0.179729,544.748418,0.000003,0.406667,0.000000,0.000207,0.000003,0.000003
100002639574149,2.000000,0.175034,125.655976,0.000001,0.582899,0.000000,0.000140,0.000001,0.000001
100002905582507,1.000000,0.124301,0.000000,0.000000,1.250000,0.000000,0.000183,0.000000,0.000000
100003894698539,2.000000,0.141937,2666.000000,0.000000,0.562500,0.000000,0.000318,0.000000,0.000000
100002922830137,8.000000,0.228359,526.137058,0.000471,0.193371,0.428571,0.000210,0.000471,0.000471
100000106094101,33.000000,0.277437,8756.763848,0.016180,0.040334,0.119318,0.000515,0.016180,0.016180
100000448386412,12.000000,0.240465,1268.938950,0.000935,0.153345,0.348485,0.000280,0.000935,0.000935
100002928423194,16.000000,0.225883,123.206427,0.000611,0.143265,0.691667,0.000336,0.000611,0.000611
100003126402984,24.000000,0.235123,2974.360551,0.001130,0.105664,0.594203,0.000496,0.001129,0.001129
100005818867732,26.000000,0.238829,38246.039054,0.001273,0.081090,0.304615,0.000708,0.001273,0.001273
100002928573654,23.000000,0.269204,6308.879850,0.018409,0.055761,0.217391,0.000359,0.018409,0.018409
100002954753460,4.000000,0.220979,141.679244,0.000545,0.277581,0.000000,0.000135,0.000545,0.000545
100002932375851,22.000000,0.259638,6446.120453,0.005687,0.090757,0.281385,0.000438,0.005687,0.005687
100002945153842,3.000000,0.210464,1173.625119,0.000040,0.357565,0.000000,0.000139,0.000040,0.000040
100006213644372,8.000000,0.233681,466.649012,0.000502,0.179395,0.321429,0.000213,0.000502,0.000502
100002969094541,5.000000,0.235414,234.546442,0.001301,0.241308,0.300000,0.000150,0.001301,0.001301
100001677180666,6.000000,0.222231,205.415161,0.000528,0.199078,0.066667,0.000193,0.000528,0.000528
100002240454430,7.000000,0.238551,1841.079136,0.002313,0.179314,0.190476,0.000195,0.002313,0.002313
100002998156556,12.000000,0.258055,1094.195502,0.002534,0.174524,0.575758,0.000241,0.002534,0.002534
1508250491,27.000000,0.256788,3318.770365,0.006484,0.093992,0.344729,0.000459,0.006484,0.006484
100001783776853,35.000000,0.272393,2048.537287,0.041714,0.044998,0.408403,0.000458,0.041714,0.041714
100003998312523,26.000000,0.269830,1255.732806,0.024059,0.049572,0.224615,0.000353,0.024059,0.024059
100003009322296,2.000000,0.220632,1930.585140,0.000412,0.560762,0.000000,0.000114,0.000412,0.000412
100006862502788,3.000000,0.184606,192.690192,0.000008,0.410494,0.000000,0.000186,0.000008,0.000008
100001673161992,24.000000,0.226901,2873.214748,0.000482,0.115985,0.688406,0.000494,0.000482,0.000482
100001630157980,12.000000,0.251130,24.655204,0.005343,0.137515,0.787879,0.000198,0.005343,0.005343
1269443799,19.000000,0.258405,8333.086875,0.005724,0.098091,0.304094,0.000437,0.005724,0.005724
100003101039074,5.000000,0.147242,8092.958858,0.000000,0.240000,0.000000,0.000555,0.000000,0.000000
100009834729405,2.000000,0.128363,2666.000000,0.000000,0.540000,0.000000,0.000286,0.000000,0.000000
100002197673017,18.000000,0.261419,1125.368892,0.009627,0.080788,0.398693,0.000286,0.009627,0.009627
100003118225700,26.000000,0.270899,231.469255,0.031070,0.057833,0.507692,0.000336,0.031070,0.031070
100003123170699,10.000000,0.255999,9354.178561,0.001813,0.145596,0.244444,0.000258,0.001813,0.001813
100000420424902,13.000000,0.248139,3123.928156,0.002925,0.109186,0.205128,0.000286,0.002925,0.002925
100003865112932,3.000000,0.209604,8000.520135,0.000042,0.377208,0.000000,0.000189,0.000042,0.000042
100008164832192,28.000000,0.257656,4106.174200,0.003989,0.083910,0.431217,0.000482,0.003989,0.003989
100003132387831,18.000000,0.276230,6289.746424,0.009685,0.077233,0.156863,0.000343,0.009685,0.009685
100002986470369,7.000000,0.230211,5059.290188,0.000321,0.200304,0.285714,0.000218,0.000321,0.000321
100003134737110,14.000000,0.225615,4801.239806,0.000425,0.189089,0.571429,0.000411,0.000425,0.000425
100003147692824,7.000000,0.224476,827.404651,0.000631,0.247252,0.476190,0.000229,0.000631,0.000631
100003141100299,2.000000,0.203246,1.743302,0.000084,0.550930,0.000000,0.000090,0.000084,0.000084
100003143904026,4.000000,0.219163,0.000000,0.000133,0.358047,1.000000,0.000124,0.000133,0.000133
100000070246290,20.000000,0.244298,8589.001412,0.001933,0.121857,0.352632,0.000468,0.001933,0.001933
100000315148916,20.000000,0.263668,1693.453128,0.011388,0.074250,0.347368,0.000320,0.011388,0.011388
100000298544574,7.000000,0.206057,5728.122359,0.000115,0.180950,0.142857,0.000277,0.000115,0.000115
100001177836366,13.000000,0.247586,506.799807,0.002280,0.162547,0.666667,0.000261,0.002280,0.002280
1201894399,28.000000,0.278713,3597.463065,0.017434,0.054897,0.243386,0.000437,0.017434,0.017434
1452471049,42.000000,0.277379,6512.739986,0.040542,0.042319,0.336818,0.000590,0.040542,0.040542
1795332016,8.000000,0.246306,295.851051,0.003788,0.169001,0.535714,0.000181,0.003788,0.003788
100000016139258,25.000000,0.280501,1213.442086,0.028223,0.056910,0.480000,0.000340,0.028222,0.028222
100000021868025,37.000000,0.271285,444.204004,0.045944,0.055791,0.728228,0.000433,0.045945,0.045945
100000804380672,7.000000,0.235872,221.165666,0.001002,0.197069,0.476190,0.000167,0.001002,0.001002
100000229134613,7.000000,0.235580,231.061042,0.002306,0.199225,0.571429,0.000138,0.002306,0.002306
552074231,27.000000,0.266780,2815.851546,0.019689,0.068900,0.415954,0.000399,0.019689,0.019689
100000040580139,5.000000,0.226381,181.873346,0.000454,0.309404,0.500000,0.000154,0.000454,0.000454
1797652429,23.000000,0.270706,3498.796049,0.019581,0.066612,0.328063,0.000366,0.019580,0.019580
100001195960760,23.000000,0.267959,3277.124239,0.008376,0.079314,0.367589,0.000388,0.008376,0.008376
100004698963982,20.000000,0.267181,13279.315924,0.005719,0.079307,0.305263,0.000411,0.005719,0.005719
1437366195,66.000000,0.294664,10946.231924,0.061743,0.026317,0.248485,0.000873,0.061743,0.061743
100006579166126,19.000000,0.236688,6517.293554,0.000482,0.114403,0.573099,0.000383,0.000482,0.000482
100009657798448,35.000000,0.255411,3191.726889,0.003171,0.071912,0.433613,0.000598,0.003171,0.003171
100004972411574,108.000000,0.307932,25609.019014,0.101430,0.019776,0.233126,0.001342,0.101430,0.101430
1803295456,70.000000,0.299562,17475.683487,0.074724,0.026070,0.318841,0.000893,0.074723,0.074723
100001373156611,15.000000,0.241357,4333.506141,0.000997,0.104887,0.304762,0.000330,0.000997,0.000997
100003293210630,22.000000,0.253132,22684.907050,0.002106,0.075300,0.264069,0.000554,0.002106,0.002106
100000059952462,9.000000,0.229479,1149.371617,0.000538,0.192334,0.555556,0.000215,0.000538,0.000538
