#Network: ../as20graph.txt
#Nodes: 6474	Edges: 26467
#NodeId	Degree	Closeness	Betweennes	EigenVector	NetworkConstraint	ClusteringCoefficient	PageRank	HubScore	AuthorityScore
11548	2.000000	0.320827	372.790178	0.011685	0.508648	0.000000	0.000079	0.011701	0.011666
11550	3.000000	0.320541	2708.784230	0.011507	0.250076	0.000000	0.000122	0.011523	0.011488
11554	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11561	3.000000	0.339362	0.000000	0.019889	0.336606	1.000000	0.000105	0.019913	0.019862
11570	3.000000	0.335302	0.000000	0.019303	0.336874	1.000000	0.000107	0.019327	0.019276
11574	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
11578	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
11584	2.000000	0.320509	6472.000000	0.011255	0.500171	0.000000	0.000112	0.011272	0.011236
11587	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
11588	4.000000	0.325587	132.710770	0.014135	0.191233	0.666667	0.000138	0.014151	0.014116
11590	4.000000	0.333419	138.347915	0.017945	0.204203	0.666667	0.000134	0.017967	0.017919
11591	2.000000	0.320906	0.000000	0.012197	0.517555	1.000000	0.000079	0.012213	0.012179
11595	2.000000	0.320477	0.000000	0.011495	0.250171	0.000000	0.000091	0.011511	0.011476
11598	3.000000	0.345928	0.000000	0.022398	0.335473	1.000000	0.000107	0.022425	0.022365
11601	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11603	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
11605	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
11606	3.000000	0.333350	0.000000	0.017616	0.222964	1.000000	0.000111	0.017638	0.017590
11609	3.000000	0.332221	210.698992	0.016116	0.336207	0.666667	0.000107	0.016135	0.016094
11610	4.000000	0.339362	0.000000	0.020323	0.189341	1.000000	0.000134	0.020346	0.020296
11612	3.000000	0.345928	0.000000	0.022398	0.335473	1.000000	0.000107	0.022425	0.022365
11613	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11614	2.000000	0.320652	0.000000	0.011820	0.546541	1.000000	0.000080	0.011835	0.011801
11616	3.000000	0.328896	42.685555	0.014962	0.363390	0.666667	0.000107	0.014980	0.014941
11624	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11626	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11627	2.000000	0.322393	0.000000	0.012575	0.506288	1.000000	0.000080	0.012592	0.012556
11628	2.000000	0.320668	0.000000	0.011914	0.535209	1.000000	0.000081	0.011930	0.011896
11632	3.000000	0.335649	0.000000	0.016765	0.222989	1.000000	0.000111	0.016785	0.016741
11633	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
11634	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
11635	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
11636	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11640	2.000000	0.322393	0.000000	0.012575	0.506288	1.000000	0.000080	0.012592	0.012556
11641	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11643	3.000000	0.337681	0.000000	0.018451	0.339573	1.000000	0.000106	0.018473	0.018425
11648	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11649	2.000000	0.320588	609.542662	0.011340	0.555841	0.000000	0.000084	0.011357	0.011321
11652	2.000000	0.320874	0.000000	0.011624	0.524253	1.000000	0.000082	0.011640	0.011605
11653	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
11655	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
11657	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11658	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
11664	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11667	2.000000	0.321018	474.670613	0.011503	0.513268	0.000000	0.000080	0.011520	0.011484
11676	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11690	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
11691	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
11702	3.000000	0.335649	0.000000	0.016765	0.222989	1.000000	0.000111	0.016785	0.016741
11718	2.000000	0.320525	371.169416	0.011334	0.535122	0.000000	0.000080	0.011350	0.011314
11723	2.000000	0.320477	0.000000	0.011495	0.250171	0.000000	0.000091	0.011511	0.011476
11728	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11733	2.000000	0.321081	215.229186	0.011937	0.505719	0.000000	0.000079	0.011954	0.011918
11734	4.000000	0.333385	1380.494491	0.017663	0.203668	0.333333	0.000145	0.017684	0.017636
11737	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
11739	2.000000	0.321976	482.538742	0.012165	0.502912	0.000000	0.000080	0.012181	0.012145
11743	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11746	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
11748	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11749	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11754	3.000000	0.335649	0.000000	0.016765	0.222989	1.000000	0.000111	0.016785	0.016741
11755	2.000000	0.322441	0.000000	0.012322	0.504916	1.000000	0.000081	0.012338	0.012302
11759	2.000000	0.321002	713.533320	0.011416	0.509601	0.000000	0.000081	0.011433	0.011397
11760	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
11764	4.000000	0.321145	4624.721539	0.012391	0.284424	0.166667	0.000148	0.012407	0.012372
11768	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11774	7.000000	0.343359	2206.484337	0.023739	0.127093	0.600000	0.000216	0.023762	0.023711
11775	2.000000	0.320573	0.000000	0.011749	0.566754	1.000000	0.000082	0.011765	0.011730
11778	3.000000	0.336085	1173.806704	0.016781	0.344824	0.666667	0.000109	0.016802	0.016757
11779	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11781	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
11789	2.000000	0.322441	0.000000	0.012322	0.504916	1.000000	0.000081	0.012338	0.012302
11790	3.000000	0.320700	3049.277428	0.011523	0.233306	0.000000	0.000118	0.011539	0.011504
11791	3.000000	0.338210	0.000000	0.020351	0.336046	1.000000	0.000107	0.020376	0.020322
11795	2.000000	0.322393	0.000000	0.012575	0.506288	1.000000	0.000080	0.012592	0.012556
11797	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
11798	2.000000	0.321304	0.000000	0.012079	0.510849	1.000000	0.000080	0.012095	0.012060
11810	3.000000	0.341277	0.000000	0.019518	0.336119	1.000000	0.000107	0.019541	0.019491
11813	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11822	3.000000	0.345928	0.000000	0.022398	0.335473	1.000000	0.000107	0.022425	0.022365
11823	3.000000	0.325293	45.338751	0.013342	0.344773	0.666667	0.000107	0.013358	0.013324
11826	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
11829	3.000000	0.321002	713.533320	0.011665	0.226489	0.000000	0.000113	0.011681	0.011646
11831	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
11836	4.000000	0.334263	0.000000	0.018632	0.194740	1.000000	0.000135	0.018654	0.018607
11840	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
11847	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
11849	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11850	2.000000	0.321976	482.538742	0.012165	0.502912	0.000000	0.000080	0.012181	0.012145
11852	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11866	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
11875	2.000000	0.321736	0.000000	0.012004	0.536918	1.000000	0.000079	0.012020	0.011986
11877	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
11881	5.000000	0.338458	179.957682	0.020773	0.163004	0.833333	0.000161	0.020795	0.020747
11889	4.000000	0.348404	0.000000	0.021684	0.254606	1.000000	0.000134	0.021708	0.021656
11890	3.000000	0.338210	0.000000	0.020351	0.336046	1.000000	0.000107	0.020376	0.020322
11891	3.000000	0.320509	297.419098	0.011744	0.247091	0.000000	0.000117	0.011759	0.011725
11892	3.000000	0.320509	730.573958	0.011568	0.250152	0.000000	0.000123	0.011584	0.011550
11897	3.000000	0.337610	0.000000	0.018471	0.336909	1.000000	0.000107	0.018492	0.018445
11900	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11908	6.000000	0.334955	5491.506457	0.016954	0.175195	0.400000	0.000196	0.016969	0.016936
11910	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
11911	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11927	2.000000	0.322393	0.000000	0.012575	0.506288	1.000000	0.000080	0.012592	0.012556
11929	2.000000	0.321608	0.000000	0.011974	0.525050	1.000000	0.000080	0.011990	0.011956
11930	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
11935	2.000000	0.323796	0.000000	0.012701	0.507891	1.000000	0.000078	0.012717	0.012683
11939	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11943	2.000000	0.321002	713.533320	0.011416	0.509601	0.000000	0.000081	0.011433	0.011397
11952	2.000000	0.320557	0.000000	0.011819	0.570617	1.000000	0.000082	0.011835	0.011800
11953	4.000000	0.337610	0.000000	0.017860	0.190039	1.000000	0.000138	0.017880	0.017836
11959	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11964	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
11971	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
11972	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11977	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
11979	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
11981	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11982	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
11991	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
11992	5.000000	0.320573	7495.820665	0.011819	0.182888	0.000000	0.000199	0.011835	0.011800
11994	4.000000	0.334349	663.619916	0.018333	0.263917	0.500000	0.000135	0.018355	0.018307
11996	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
12010	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
12018	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
12023	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
12024	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
12027	2.000000	0.321018	474.670613	0.011503	0.513268	0.000000	0.000080	0.011520	0.011484
12028	2.000000	0.324787	0.000000	0.013005	0.503952	1.000000	0.000080	0.013022	0.012985
12041	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
12045	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
12049	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
12053	2.000000	0.322441	0.000000	0.012322	0.504916	1.000000	0.000081	0.012338	0.012302
12054	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
12055	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
12056	2.000000	0.322393	0.000000	0.012575	0.506288	1.000000	0.000080	0.012592	0.012556
12060	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
12062	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
12069	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
12076	5.000000	0.347115	61.134298	0.021234	0.209002	0.900000	0.000159	0.021254	0.021209
12077	4.000000	0.324412	974.636927	0.013790	0.269180	0.333333	0.000142	0.013806	0.013772
12084	2.000000	0.322505	0.000000	0.012585	0.505910	1.000000	0.000079	0.012601	0.012566
12087	2.000000	0.320827	372.790178	0.011685	0.508648	0.000000	0.000079	0.011701	0.011666
12096	3.000000	0.320874	0.000000	0.011877	0.233002	1.000000	0.000114	0.011893	0.011859
12097	5.000000	0.335684	1455.914052	0.019937	0.210461	0.300000	0.000162	0.019960	0.019909
12099	3.000000	0.328829	0.000000	0.014674	0.223339	1.000000	0.000111	0.014692	0.014653
12100	2.000000	0.324787	0.000000	0.013005	0.503952	1.000000	0.000080	0.013022	0.012985
12117	2.000000	0.322505	0.000000	0.012585	0.505910	1.000000	0.000079	0.012601	0.012566
12122	2.000000	0.320541	0.000000	0.011511	0.618626	1.000000	0.000081	0.011527	0.011492
12127	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
12128	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
12142	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
12144	4.000000	0.324656	118.524207	0.014334	0.265959	0.500000	0.000132	0.014348	0.014316
12151	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
12156	3.000000	0.338210	0.000000	0.020351	0.336046	1.000000	0.000107	0.020376	0.020322
12160	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
12164	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
12180	5.000000	0.348067	0.000000	0.024079	0.164361	1.000000	0.000162	0.024105	0.024048
12194	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
12195	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
12196	3.000000	0.322393	0.000000	0.012849	0.225017	1.000000	0.000111	0.012865	0.012830
12197	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
12199	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
12201	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
12202	3.000000	0.345928	0.000000	0.022398	0.335473	1.000000	0.000107	0.022425	0.022365
12218	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
12221	2.000000	0.322441	0.000000	0.012322	0.504916	1.000000	0.000081	0.012338	0.012302
12223	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
12225	3.000000	0.320874	0.000000	0.011877	0.233002	1.000000	0.000114	0.011893	0.011859
12237	2.000000	0.322441	0.000000	0.012322	0.504916	1.000000	0.000081	0.012338	0.012302
12238	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
12242	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
12246	2.000000	0.331898	0.000000	0.012583	0.504743	1.000000	0.000079	0.012599	0.012564
12251	3.000000	0.322425	38.721690	0.013008	0.379907	0.666667	0.000109	0.013024	0.012989
12261	3.000000	0.332221	210.698992	0.016116	0.336207	0.666667	0.000107	0.016135	0.016094
12269	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
12271	4.000000	0.328896	0.000000	0.015295	0.201564	1.000000	0.000131	0.015313	0.015275
12274	4.000000	0.335754	1233.905428	0.016838	0.193901	0.333333	0.000134	0.016858	0.016814
12275	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
12287	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
12328	3.000000	0.330964	4499.062079	0.011842	0.339009	0.333333	0.000106	0.011858	0.011823
12491	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
12497	3.000000	0.329633	0.000000	0.011996	0.224998	1.000000	0.000111	0.012012	0.011977
13312	2.000000	0.321081	215.229186	0.011937	0.505719	0.000000	0.000079	0.011954	0.011918
13321	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13322	4.000000	0.335702	114.998211	0.017307	0.207436	0.666667	0.000135	0.017327	0.017284
13323	4.000000	0.336033	0.000000	0.017512	0.196194	1.000000	0.000138	0.017531	0.017488
13326	2.000000	0.323553	2271.950345	0.011498	0.504242	0.000000	0.000081	0.011514	0.011478
13330	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13335	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
13339	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13360	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13363	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13368	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13371	3.000000	0.341277	0.000000	0.019518	0.336119	1.000000	0.000107	0.019541	0.019491
13372	2.000000	0.322393	0.000000	0.012575	0.506288	1.000000	0.000080	0.012592	0.012556
13375	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
13378	2.000000	0.320779	0.000000	0.012164	0.521316	1.000000	0.000080	0.012180	0.012145
13379	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13380	3.000000	0.325948	0.000000	0.014765	0.341550	1.000000	0.000106	0.014781	0.014745
13382	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
13386	3.000000	0.320573	439.916887	0.011644	0.231968	0.000000	0.000111	0.011660	0.011625
13393	2.000000	0.324787	0.000000	0.013005	0.503952	1.000000	0.000080	0.013022	0.012985
13399	3.000000	0.345928	0.000000	0.022398	0.335473	1.000000	0.000107	0.022425	0.022365
13404	3.000000	0.333350	0.000000	0.017616	0.222964	1.000000	0.000111	0.017638	0.017590
13413	2.000000	0.320509	702.512410	0.011301	0.555955	0.000000	0.000084	0.011317	0.011282
13417	2.000000	0.322441	0.000000	0.012322	0.504916	1.000000	0.000081	0.012338	0.012302
13419	3.000000	0.345928	0.000000	0.022398	0.335473	1.000000	0.000107	0.022425	0.022365
13425	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13426	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13432	2.000000	0.321352	0.000000	0.012245	0.516202	1.000000	0.000079	0.012261	0.012226
13434	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13435	3.000000	0.322441	0.000000	0.012590	0.224407	1.000000	0.000113	0.012606	0.012571
13443	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
13444	2.000000	0.324787	0.000000	0.013005	0.503952	1.000000	0.000080	0.013022	0.012985
13445	3.000000	0.333385	1310.266714	0.017277	0.362077	0.333333	0.000114	0.017299	0.017250
13449	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13451	2.000000	0.320668	0.000000	0.011914	0.535209	1.000000	0.000081	0.011930	0.011896
13454	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13455	3.000000	0.322008	518.746551	0.012597	0.378267	0.333333	0.000109	0.012613	0.012579
13456	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
13457	2.000000	0.320509	1897.749783	0.011264	0.562842	0.000000	0.000091	0.011280	0.011244
13462	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
13463	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
13471	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13472	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13490	3.000000	0.333350	0.000000	0.017616	0.222964	1.000000	0.000111	0.017638	0.017590
13494	2.000000	0.324787	0.000000	0.013005	0.503952	1.000000	0.000080	0.013022	0.012985
13496	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
13500	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13511	2.000000	0.320668	0.000000	0.011914	0.535209	1.000000	0.000081	0.011930	0.011896
13512	3.000000	0.320700	0.000000	0.012207	0.235483	1.000000	0.000110	0.012222	0.012189
13516	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13517	3.000000	0.328829	0.000000	0.014674	0.223339	1.000000	0.000111	0.014692	0.014653
13532	2.000000	0.321352	0.000000	0.012245	0.516202	1.000000	0.000079	0.012261	0.012226
13534	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13537	4.000000	0.332324	528.325192	0.013604	0.193597	0.666667	0.000138	0.013619	0.013586
13539	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13541	3.000000	0.321193	0.000000	0.012480	0.232417	1.000000	0.000110	0.012495	0.012462
13543	3.000000	0.325833	82.778155	0.014036	0.339590	0.666667	0.000105	0.014052	0.014018
13545	3.000000	0.330744	0.000000	0.014824	0.346926	1.000000	0.000106	0.014840	0.014804
13547	3.000000	0.324787	0.000000	0.013289	0.223979	1.000000	0.000112	0.013305	0.013269
13567	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13568	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13570	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13576	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13583	4.000000	0.320811	1527.392806	0.012179	0.215796	0.333333	0.000137	0.012194	0.012161
13586	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13588	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13593	2.000000	0.324787	0.000000	0.013005	0.503952	1.000000	0.000080	0.013022	0.012985
13595	2.000000	0.320986	0.000000	0.012348	0.512524	1.000000	0.000078	0.012363	0.012329
13596	2.000000	0.320779	0.000000	0.012164	0.521316	1.000000	0.000080	0.012180	0.012145
13601	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
13602	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13608	2.000000	0.321193	0.000000	0.012214	0.522938	1.000000	0.000079	0.012229	0.012195
13612	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13614	2.000000	0.321304	0.000000	0.012079	0.510849	1.000000	0.000080	0.012095	0.012060
13621	3.000000	0.330137	0.000000	0.014202	0.223678	1.000000	0.000109	0.014219	0.014182
13622	2.000000	0.320874	0.000000	0.011981	0.519530	1.000000	0.000081	0.011997	0.011962
13624	4.000000	0.348949	0.000000	0.024153	0.253676	1.000000	0.000135	0.024180	0.024120
13625	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13626	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
13630	2.000000	0.328829	0.000000	0.014361	0.502513	1.000000	0.000079	0.014379	0.014339
13633	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
13635	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13638	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13659	2.000000	0.320636	0.000000	0.012041	0.538729	1.000000	0.000077	0.012057	0.012023
13676	3.000000	0.333350	0.000000	0.017616	0.222964	1.000000	0.000111	0.017638	0.017590
13677	2.000000	0.321352	0.000000	0.012245	0.516202	1.000000	0.000079	0.012261	0.012226
13678	2.000000	0.330137	0.000000	0.013899	0.503276	1.000000	0.000078	0.013916	0.013879
13680	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
13689	2.000000	0.322441	0.000000	0.012322	0.504916	1.000000	0.000081	0.012338	0.012302
13693	2.000000	0.322441	0.000000	0.012322	0.504916	1.000000	0.000081	0.012338	0.012302
13694	2.000000	0.326096	0.000000	0.012461	0.507294	1.000000	0.000079	0.012477	0.012442
13703	2.000000	0.321352	0.000000	0.012245	0.516202	1.000000	0.000079	0.012261	0.012226
13707	5.000000	0.343268	448.586611	0.024170	0.203657	0.800000	0.000162	0.024195	0.024139
13710	2.000000	0.322441	0.000000	0.012322	0.504916	1.000000	0.000081	0.012338	0.012302
13713	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
13717	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13727	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13730	2.000000	0.320620	826.762992	0.011390	0.535008	0.000000	0.000083	0.011407	0.011371
13731	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
13740	2.000000	0.322441	0.000000	0.012322	0.504916	1.000000	0.000081	0.012338	0.012302
13741	2.000000	0.324722	0.000000	0.012418	0.509331	1.000000	0.000079	0.012434	0.012399
13743	2.000000	0.322602	0.000000	0.013313	0.503660	1.000000	0.000080	0.013331	0.013293
13750	2.000000	0.333350	0.000000	0.017240	0.501668	1.000000	0.000080	0.017263	0.017214
13753	1.000000	0.320477	0.000000	0.011250	1.000684	0.000000	0.000052	0.011267	0.011231
13756	4.000000	0.332255	0.000000	0.016310	0.190162	1.000000	0.000134	0.016328	0.016289
13762	2.000000	0.335649	0.000000	0.016407	0.501726	1.000000	0.000080	0.016428	0.016383
